"GRE24SC-02DNA10-12"	"GRE24SC-02DNA12-14"	"GRE24SC-02DNA16-18"	"GRE24SC-02DNA18-20"	"GRE24SC-02DNA2-4"	"GRE24SC-02DNA20-22"	"GRE24SC-02DNA22-24"	"GRE24SC-02DNA28-30"	"GRE24SC-02DNA30-32"	"GRE24SC-02DNA34-36"	"GRE24SC-02DNA38-40"	"GRE24SC-02DNA4-6"	"GRE24SC-02DNA50-52"	"GRE24SC-02DNA6-8"	"GRE24SC-02DNA60-62"	"GRE24SC-02DNA8-10"	"MUR23DNAD1110-12"	"MUR23DNAD1113-15"	"MUR23DNAD1122-24"	"MUR23DNAD1128-30"	"MUR23DNAD1131-33"	"MUR23DNAD1134-36"	"MUR23DNAD1137-39"	"MUR23DNAD1143-45"	"MUR23DNAD1146-48"	"MUR23DNAD1152-54"	"MUR23DNAD1164-66"	"MUR23DNAD1170-72"	"MUR23DNAD1176-78"	"NEU24CDNA10-12"	"NEU24CDNA13-15"	"NEU24CDNA16-18"	"NEU24CDNA19-21"	"NEU24CDNA22-24"	"NEU24CDNA25-27"	"NEU24CDNA28-30"	"NEU24CDNA31-33"	"NEU24CDNA34-36"	"NEU24CDNA37-39"	"NEU24CDNA4-6"	"NEU24CDNA40-42"	"NEU24CDNA52-54"	"NEU24CDNA7-9"	"ZUG24N02DNA1-3"	"ZUG24N02DNA10-12"	"ZUG24N02DNA13-15"	"ZUG24N02DNA16-18"	"ZUG24N02DNA19-21"	"ZUG24N02DNA22-24"	"ZUG24N02DNA25-27"	"ZUG24N02DNA31-33"	"ZUG24N02DNA34-36"	"ZUG24N02DNA37-39"	"ZUG24N02DNA4-6"	"ZUG24N02DNA40-42"	"ZUG24N02DNA47-49"	"ZUG24N02DNA7-9"	"ZUG24S03DNA1-3"	"ZUG24S03DNA10-12"	"ZUG24S03DNA13-15"	"ZUG24S03DNA16-18"	"ZUG24S03DNA19-21"	"ZUG24S03DNA22-24"	"ZUG24S03DNA25-27"	"ZUG24S03DNA28-30"	"ZUG24S03DNA31-33"	"ZUG24S03DNA34-36"	"ZUG24S03DNA37-39"	"ZUG24S03DNA4-6"	"ZUG24S03DNA40-42"	"ZUG24S03DNA7-9"
"ASV3426"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.392653106797923	1.00603359526695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV3438"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.251455098559848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00711644120004	0	0	0	0
"ASV3444"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0798279972752044	0	0.343338854048421	0	0.353996621860809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0217076505310959	0	0	0.0464357543247065	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV3451"	0.024035542241833	0.0713873328444146	0	0	0	0	0	0	0	0	0	0	0	0.212149070079909	0	0.121509915918686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV3456"	0	0	0	0	0	0	0	0	0.523295070898042	0.753233676709782	1.40195709446744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0535735612768934	0	0
"ASV3461"	0	0	0.0600793081797803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.528748074441068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.379711558559186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.031681325741631	0	0	0	0	0	0	0	0	0
"ASV3464"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0624505599733544	0.0268446767006103	0.184510573875195	0.234989238810559	0.0204652431953066	0.253867395112681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00544586036814016	0.00679337570386921	0	0	0.484632382482925	0.0857026546397275	0.458117667902656	0.434482582360007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV3491"	0	0	0	0.0737600362709903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0520825470629972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.785029402392746	0	0.0191090409650066	0	0
"ASV3499"	0	0	0	0	0	0	0	0	0	0.613817674850902	0	0	0	0	0.504844627010755	0	0	0	0	0	0	0	0.0687013365532748	0	0.731964851369973	0	0.51170553871832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV3515"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.420264115774851	0.227962111766567	0.469134837171117	0.239706283945748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00876395828895175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV3523"	0	0	0	0	0	0	0	0.0939330312741739	0.0281341435966689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0258375350991515	0	0.0407602542232152	0.463317773287814	0.47860862793452	0	0	0	0	0	0.0345165126457177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV3535"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.104308583106267	0	0.279137279714163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0956061405646915	0	0	0	0	0	0	0	0
"ASV3542"	0	0	0	0	0.00308939154433534	0	0	0	0	0	0	0	0	0	0	0	0.017562159400545	0	0	0	0	0.267139206240372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0238649325714532	0	0	0	0	0	0	0	0	0.068864819070112	0.105287221608673	0	0	0	0	0	0	0
"ASV3566"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11603772043081	1.18300142822496	0.170910460299528	0	0	0.525624178712221	0
"ASV3608"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.917995344138446	1.55308456693271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV3693"	0	0.0979137734641971	0	0	0	0.0259982565874994	0	0	0	0	0	0.0266177895560199	0	0	0	0	0.144222581743869	0.258488807610473	0	0.234567418585558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV3704"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.47253501560789	0	0	0.340150516603597	0	0	0
"ASV3706"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.223309823771331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0246976438447772	0	0	0	0	0	0	0	0	0	0.0260222146118106	0	0	0.0603061744476708	0	0.0087002531951236	0	0	0	0.017275366983224	0	0	0	0	0	0	0	0.0158729113290435
"ASV3711"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.49260995830427	0.349035757332262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV3723"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.462724935732648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.21948212083847	0	0	0
"ASV3731"	0.0672995182771323	0	0	0	0	0	0	0	0	0	0	0.0247498744994571	0	0	0	0	0.055879598092643	0	0	0.419615048803055	0.234649189347736	0	0.0395553149852188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV3736"	0	0	0	0	0	0.105267450692522	0.0347428693601299	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12238168927188	0.12911728301618	0.335179248032644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV3737"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0995814467317058	0	0.0156761652616178	0.314746012946769	0	0	0	0	0	0.0163144454302025	0	0	0.0364852355408408	0.0197710052393164	0	0	0	0.0256995369652392	0.0246114817295245	0	0	0	0	0	0.0354882189350122	0	0.000987940539152084
"ASV3753"	0	0	0	0	0	0	0	0.419935904519836	0.537362142696376	0	0	0	0	0	0	0	0	0	0.267971788525597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.022644585679564	0.0801226224482686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0669716883627032	0	0	0	0	0	0	0
"ASV3757"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00336744555682396	0	0.0155213396246497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00934745703938898	0	0.0216618548939812	0.0430619153598868	0.0330140693679341	0.010412743425571	0.0298177567107701	0.100457532544055	0.130746727245984	0	0	0	0.0303697258193854	0	0
"ASV3775"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0702932940197505	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12298728259163	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV3781"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.991666908065622	0	0	0	0
"ASV3784"	0	0	0.0895950148146143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV3798"	0	0	0	0	0.0411918872578046	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0781584383199658	0	0.154747094699153	0	0	0	0	0	0	0	0	0	0.282445982205903	0	0.0449185850645705	0	0	0	0	1.91972076788831	0	0	0	0	0	0.0645938377478789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0239700853335038	0	0.0380045682258777	0	0	0	0	0	0	0	0.0389005476787634	0	0.00849628863670792
"ASV3816"	0	0	0	0.071391594739353	0	0	0	0	0	0	0	0	0	0	0	0.0798240323553411	0.079295810626703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.131467458004506	0	0	0	0	0	0	0	0	0	0.0172582563228588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV3827"	0	0	0	0	0	0	0	0	0.0675219446320054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0489919534427982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.315265101372535	0.574330353521424	0.0351546805946163	0.122126282861612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV3850"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.96752701254309	0	0	0	0
"ASV3885"	0	0.0713873328444146	0	0	0	0	0	0	0	0	0	0	0	0.0835126498092342	0	0	0	0.154741599113753	0	0.612481592973403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV3893"	0	0	0	0	0	0	0	0	0	0	1.25454773554134	0	0	0	0	0	0	0	0	0	0	0	0	1.22403097547775	0	0	0	0.354730882051982	0	0	0	1.74712048660541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV3895"	0	0	0	0	0.0586984393423715	0	0	0	0	0	0	0	0	0	0	0	0	0	0.359156633232224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00539320510089338	0	0	0.0280423711181669	0	0	0	0	0	0.0833003996999292	0	0	0	0	0	0	0	0
"ASV3903"	0.130297939521516	0	0	0	0	0	0.0780044230345224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV3907"	0.00657814840302797	0.0873812161592835	0.0354537777921378	0	0	0	0	0	0	0	0	0.0294196621408641	0	0	0	0	0	0	0	0	0.120358851432675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0117753781204752	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV3946"	0	0	0	0	0	0	0	0	0	0	0	0	1.75728033995751	0	0.827819761061114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV4005"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.137707724658987	0	0	0	0.253986759378773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0988034666791143	0	0	0	0	0	0	0	0	0	0	0	0.0120612348895342	0	0	0	0	0	0	0	0	0	0.491488272838755	0	0	0	0
"ASV4006"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.030866825613079	0.043960681566407	0	0	0	0	0	0.104084266622257	0	0	0	0.054573981854151	0.0267228836960717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.782066466940709	0	0	0	0	0	0	0	0	0	0.0250270623957834	0	0	0	0	0.00642488424130979	0	0	0	0	0	0.440069730855904	0	0.0340682338054217	0
"ASV4019"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0159655994550409	0.196943853417503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.213944514462649	0.150209085007775	0.128892914373302	0	0	0	0	0	0	0	0	0	0.0759857798040652	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV4040"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1376356645739	0
"ASV4051"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0252132338466766	0	0	0	0	0.0491830639805967	0.198681708492151	0	0	0	0	0	0	0	0	0	0	0
"ASV4062"	0	0.132632203098912	0.012400089769664	0	0	0	0	0	0	0	0	0.0749500916445825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.027928322338129	0	0	0	0	0	0	0	0.0117302210944431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV4070"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0686520776566757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.115718530665411	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV4073"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.188328646042587	0	0.256900239182981	0	0	0	0.267829106559042	0	0	0	0	0	0	0	0.118561080254729	0	0	0	0	0	0	0	0
"ASV4075"	0	0	0	0	0	0	0	0	0.146297546702678	0.03485400046472	0.228954961736294	0	0.269966254218223	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0351385777660649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0211349466342597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.764101815350173	0
"ASV4153"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.487114367792165	0	1.52102947438142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.133252223284378	0	0	0	0
"ASV4186"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0289416585878601	0.179495706599132	0	0.0252564415003212	0	0	0	0	0	0	0.023203835457508	0	0.00796938701582681
"ASV4189"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.220518450974189	0.396158306944499	0	0	0	0	0	0	0	0	0.466165860031474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0119004203535577	0	0	0	0	0	0	0	0	0	0
"ASV4202"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.128220783978508	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV4223"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.780815405932983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017045394014936	0.00298448918335849	0	0	0	0	0	0	0	0	0	0	0
"ASV4235"	0	0.301933309407524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0130785223696665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV4241"	0.0440229931587257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.104658175754781	0	0.300691061914224	0.269832703723691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV4245"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.241083180212935	0.514812230077576	0.155831203640217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV4272"	0	0	0	0	0	0.0665249506797779	0	0	0	0	0	0	0	0	0	0	0	0.207494416993441	0	0	0.488515338167916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV4290"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.262292351888089	0	0.655249089274731	0	0.0386565704800236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.893933306548815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.145455734061157	0.150906788110701	0	0	0	0	0
"ASV4291"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.646880330912879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV4294"	0	0	0	0	0	0	0	1.08299259586695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.77854428844755	0	0	0	0	0
"ASV4300"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0263764089398442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.195498256366903	0	0	0	0	0	0	0	0.0422018299144907	0	0	0	0.00159912542376824	0	0	0	0.0445310942242506	0	0	0	0	0	0	0.0191090409650066	0	0
"ASV4307"	0	0	0.0043662287921352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6017255497194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV4309"	0	0	0	0	0	0	0	0	0.0337609723160027	0	0	0	0	0	0	0.021286408628091	0	0	0	0	0.0859706081661964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0596543089789234	0.0824658855746939	0.0890687036729518	0	0	0	0	0	0	0	0	0	0	0.0292484946071204	0	0	0	0	0	0.0212983976505501	0.0447551186654603	0	0	0	0	0	0	0
"ASV4310"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.01305767138194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV4317"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.200678235640739	0	0	0	0	0	0	0	0
"ASV4331"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.162316927792916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.131467458004506	0	0	0	0	0	0	0	0	0	0.0066066762485944	0	0	0	0.0210793805860359	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV4352"	0	0	0	0.0558275503885936	0	0	0	0	0	0	0	0	0	0.0690326339148912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0896714453441142	0	0	0	0	0	0	0	0	0	0.00728082688620607	0	0	0	0.0263128819729137	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV4354"	0	0	0	0	0.067451715384655	0	0	0	0	0	0	0	0	0	0	0	0.377320333787466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV4362"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0601161392647924	0	0	0	0	0	0.582069039855561	0	0	0	0.584026865235801	0
"ASV4386"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00987978780357	0
"ASV4391"	0	0	0	0	0.0205959436289023	0	0	0	0	0	0	0	0	0	0	0	0.0659911444141689	0.307724770964849	0	0	0.430864459750584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00849429803390708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV4394"	0	0	0	0	0.0344982055784113	0.0201359046118868	0	0	0	0	0	0.0646765588334871	0	0.0481544714625826	0	0.0314861460957179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0070111666311614	0	0	0.0277408402459286	0	0	0	0	0	0	0	0	0	0	0	0.0160379450956305	0	0
"ASV4401"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.243507756461124	0.209085007774641	0	0	0	0	0	0	0	0	0	0	0.0675429153813913	0	0	0	0.00460661433040941	0	0	0	0	0	0	0	0	0	0
